ROTT,ROTT_min,ROTT_mean,ROTT_dev,ROTT_ROTT_mean,ROTT_ROTT_min,ROTT_min_mean,ROTT_ROTT_mean_dev,IAT,IATmin,IATmax,IATmean,IAT与最小值比,IAT与最大值比,IAT与平均值比,临近IAT比值,Numloss,丢包类别
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0042,0.0038,0.003817,0.000383,1.100228,1.105263,0.995444191,1.222785,0.0008,0.0008,0.0016,0.0015455,1,0.5,0.5176471,0.6666667,2,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0044,0.0038,0.003824,0.000576,1.150586,1.157895,0.993688007,1.354565,0.0008,0.0008,0.0016,0.0015643,1,0.5,0.5114155,0.5714286,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003851,-0.000051,0.986869,1,0.986868982,0.974078,0.0009,0.0008,0.0016,0.0015273,1.125,0.5625,0.5892857,1.125,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003849,-0.000049,0.987179,1,0.987179487,0.974684,0.0016,0.0008,0.0016,0.0015368,2,1,1.0410959,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003918,-0.000118,0.969838,1,0.969837587,0.941441,0.0016,0.0008,0.0016,0.00128,2,1,1.25,1,1,1
0.0043,0.0038,0.00391,0.00039,1.099647,1.131579,0.971781305,1.221352,0.0008,0.0008,0.0016,0.0014607,1,0.5,0.5476773,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0038,0.004055,0.000645,1.159193,1.236842,0.937219731,1.378667,0.0008,0.0008,0.0016,0.00121,1,0.5,0.661157,1,1,-1
0.004,0.0038,0.0039,0.0001,1.025641,1.052632,0.974358974,1.052632,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003804,-0.000004,0.998905,1,0.99890471,0.997812,0.0008,0.0008,0.0016,0.0015304,1,0.5,0.5227273,1,1,1
0.0039,0.0038,0.003867,0.000033,1.008621,1.026316,0.982758621,1.017391,0.0009,0.0008,0.0009,0.00085,1.125,1,1.0588235,1.125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0047,0.0046,0.00465,0.00005,1.010753,1.021739,0.989247312,1.021739,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.003867,-0.000067,0.982759,1,0.982758621,0.966102,0.001,0.001,0.0014,0.0012,1,0.7142857,0.8333333,0.7142857,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0011,0.0011,0.0011,0.0011,1,1,1,0,1,-1
0.0039,0.0038,0.003833,0.000067,1.017391,1.026316,0.991304348,1.035398,0.0012,0.0012,0.0016,0.0014,1,0.75,0.8571429,0.75,1,-1
0.0039,0.0038,0.003803,0.000097,1.025416,1.026316,0.999123576,1.052158,0.0013,0.0013,0.0016,0.0015897,1,0.8125,0.8177874,0.8125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0013,0.0013,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0053,0.0038,0.00387,0.00143,1.369616,1.394737,0.981989037,2.172671,0.0008,0.0008,0.0016,0.0015469,1,0.5,0.5171717,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003841,-0.000041,0.98928,1,0.989280245,0.978788,0.0009,0.0008,0.0016,0.0015,1.125,0.5625,0.6,1.125,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.00384,0.00056,1.145719,1.157895,0.989484226,1.341149,0.0008,0.0008,0.0016,0.0015216,1,0.5,0.5257732,0.5,1,-1
0.0044,0.0038,0.004,0.0004,1.1,1.157895,0.95,1.222222,0.0008,0.0008,0.0016,0.0012,1,0.5,0.6666667,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003883,-0.000083,0.978541,1,0.978540773,0.957983,0.0016,0.0008,0.0016,0.00144,2,1,1.1111111,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003821,-0.000021,0.99449,1,0.994490358,0.989041,0.0016,0.0008,0.0016,0.0015111,2,1,1.0588235,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0042,0.0038,0.003824,0.000376,1.098462,1.105263,0.993846154,1.21843,0.0008,0.0008,0.0016,0.00155,1,0.5,0.516129,0.5,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.003863,-0.000063,0.983745,1,0.983744732,0.968009,0.0008,0.0008,0.0016,0.0014857,1,0.5,0.5384615,1,1,1
0.0038,0.0038,0.00382,-0.00002,0.994764,1,0.994764398,0.989583,0.0016,0.0015,0.0016,0.001575,1.0666667,1,1.015873,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003931,-0.000131,0.966614,1,0.966613672,0.935385,0.0016,0.0008,0.0016,0.0013867,2,1,1.1538462,1,1,1
0.0038,0.0038,0.003814,-0.000014,0.996424,1,0.996424315,0.992874,0.0016,0.0008,0.0016,0.0014476,2,1,1.1052632,1,1,1
0.0038,0.0038,0.003809,-0.000009,0.997613,1,0.997613365,0.995238,0.0016,0.0008,0.0016,0.0015407,2,1,1.0384615,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003909,-0.000109,0.972127,1,0.972126766,0.945765,0.0016,0.0008,0.0016,0.0014788,2,1,1.0819672,1,1,1
0.0038,0.0038,0.003883,-0.000083,0.978541,1,0.978540773,0.957983,0.0009,0.0008,0.0016,0.00124,1.125,0.5625,0.7258065,1.125,1,1
0.0046,0.0038,0.003934,0.000666,1.169208,1.210526,0.965867829,1.407343,0.0008,0.0008,0.0016,0.0014353,1,0.5,0.557377,0.5,1,1
0.0038,0.0038,0.004067,-0.000267,0.934426,1,0.93442623,0.876923,0.0008,0.0008,0.0008,0.0008,1,1,1,1,2,-1
0.0038,0.0038,0.00382,-0.00002,0.994764,1,0.994764398,0.989583,0.0016,0.0015,0.0016,0.001575,1.0666667,1,1.015873,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0043,0.0038,0.003942,0.000358,1.090909,1.131579,0.964059197,1.2,0.0008,0.0008,0.0016,0.0012364,1,0.5,0.6470588,0.5,1,-1
0.0042,0.0038,0.004,0.0002,1.05,1.105263,0.95,1.105263,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0041,0.0038,0.00385,0.00025,1.064935,1.078947,0.987012987,1.138889,0.0008,0.0008,0.0016,0.0014154,1,0.5,0.5652174,0.5,1,-1
0.0039,0.0038,0.003803,0.000097,1.025416,1.026316,0.999123576,1.052158,0.0008,0.0008,0.0016,0.0015724,1,0.5,0.5087719,0.5,1,-1
0.0039,0.0038,0.00382,0.00008,1.020942,1.026316,0.994764398,1.042781,0.0008,0.0008,0.0016,0.0014,1,0.5,0.5714286,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0008,0.0008,0.0016,0.0015724,1,0.5,0.5087719,0.5,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0009,0.0009,0.0016,0.0013667,1,0.5625,0.6585366,0.5625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003818,-0.000018,0.995378,1,0.995377504,0.990798,0.001,0.0008,0.0016,0.0014625,1.25,0.625,0.6837607,0.625,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0011,0.0011,0.0016,0.0015808,1,0.6875,0.6958637,0.6875,1,1
0.0039,0.0038,0.003815,0.000085,1.022379,1.026316,0.996163683,1.045782,0.0013,0.0008,0.0016,0.0015525,1.625,0.8125,0.8373591,0.8125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.0015912,1,0.8125,0.8170055,0.8125,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003868,-0.000068,0.982346,1,0.982345523,0.965304,0.0015,0.0008,0.0016,0.0015175,1.875,0.9375,0.9884679,0.9375,2,-1
0.0038,0.0038,0.003823,-0.000023,0.994021,1,0.994020927,0.988113,0.0016,0.0008,0.0016,0.0015765,2,1,1.0149254,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003914,-0.000114,0.970803,1,0.97080292,0.943262,0.0016,0.0008,0.0016,0.0013333,2,1,1.2,2,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003844,-0.000044,0.988618,1,0.988617886,0.977492,0.0016,0.0008,0.0016,0.0014933,2,1,1.0714286,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003843,-0.000043,0.988848,1,0.988847584,0.977941,0.0016,0.0008,0.0016,0.0014769,2,1,1.0833333,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003955,-0.000155,0.960809,1,0.960809102,0.924574,0.0016,0.0008,0.0016,0.0014316,2,1,1.1176471,1,1,1
0.0038,0.0038,0.003938,-0.000138,0.965079,1,0.965079365,0.932515,0.0015,0.0008,0.0016,0.0013913,1.875,0.9375,1.078125,1.875,1,1
0.0047,0.0038,0.003936,0.000764,1.193995,1.236842,0.965357968,1.481375,0.0008,0.0008,0.0016,0.0014781,1,0.5,0.5412262,1,1,-1
0.004,0.0038,0.003806,0.000194,1.050847,1.052632,0.998305085,1.107143,0.0008,0.0008,0.0016,0.0015733,1,0.5,0.5084746,0.5,4,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003804,-0.000004,0.998989,1,0.998988878,0.99798,0.0016,0.0008,0.0016,0.001472,2,1,1.0869565,1,1,1
0.0038,0.0038,0.003806,-0.000006,0.998305,1,0.998305085,0.996616,0.001,0.0008,0.0016,0.0015267,1.25,0.625,0.6550218,0.625,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.005,0.0038,0.003892,0.001108,1.284797,1.315789,0.976445396,1.796407,0.0008,0.0008,0.0016,0.001513,1,0.5,0.5287356,1,2,-1
0.0038,0.0038,0.003806,-0.000006,0.998408,1,0.998407643,0.99682,0.0013,0.0008,0.0016,0.0015708,1.625,0.8125,0.82762,0.8125,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003933,-0.000133,0.966102,1,0.966101695,0.934426,0.0016,0.0008,0.0016,0.00149,2,1,1.0738255,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003835,-0.000035,0.990874,1,0.990873533,0.981912,0.0016,0.0008,0.0016,0.0015158,2,1,1.0555556,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.003833,-0.000033,0.99147,1,0.991470146,0.983085,0.0016,0.0008,0.0016,0.0015373,2,1,1.0408163,1,1,1
0.0038,0.0038,0.003829,-0.000029,0.992383,1,0.992383025,0.984881,0.0016,0.0008,0.0016,0.0015304,2,1,1.0454545,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003817,-0.000017,0.995633,1,0.995633188,0.991304,0.0016,0.0008,0.0016,0.001561,2,1,1.025,1,2,1
0.0044,0.0038,0.0039,0.0005,1.128205,1.157895,0.974358974,1.294118,0.0008,0.0008,0.0016,0.00144,1,0.5,0.5555556,0.5,1,1
0.0038,0.0038,0.003925,-0.000125,0.968153,1,0.968152866,0.938272,0.0016,0.0008,0.0016,0.0014714,2,1,1.0873786,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.004,0.0004,1.1,1.157895,0.95,1.222222,0.0008,0.0008,0.0016,0.0012,1,0.5,0.6666667,0.5,1,1
0.0038,0.0038,0.003809,-0.000009,0.997656,1,0.997655884,0.995323,0.0016,0.0008,0.0016,0.0015709,2,1,1.0185185,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.00385,-0.00005,0.987013,1,0.987012987,0.974359,0.0016,0.0008,0.0016,0.0014545,2,1,1.1,1,1,1
0.0038,0.0038,0.003884,-0.000084,0.978483,1,0.978483245,0.957873,0.0016,0.0008,0.0016,0.0014444,2,1,1.1076923,1.0666667,1,1
0.0038,0.0038,0.003845,-0.000045,0.988296,1,0.988296489,0.976864,0.0009,0.0008,0.0016,0.0014288,1.125,0.5625,0.6298932,1.125,1,1
0.0039,0.0038,0.003825,0.000075,1.019608,1.026316,0.993464052,1.04,0.0012,0.0012,0.0016,0.0014667,1,0.75,0.8181818,0.75,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003856,0.000044,1.011527,1.026316,0.985590778,1.023324,0.0013,0.0008,0.0016,0.0013625,1.625,0.8125,0.9541284,0.8125,2,-1
0.0038,0.0038,0.003883,-0.000083,0.978541,1,0.978540773,0.957983,0.0014,0.0008,0.0016,0.0013,1.75,0.875,1.0769231,0.875,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.003859,-0.000059,0.984645,1,0.984644914,0.969754,0.0008,0.0008,0.0016,0.0014769,1,0.5,0.5416667,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.003933,0.000467,1.118644,1.157895,0.966101695,1.269231,0.0008,0.0008,0.0016,0.0013,1,0.5,0.6153846,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0038,0.003927,0.000773,1.196759,1.236842,0.967592593,1.489914,0.0008,0.0008,0.0016,0.0014905,1,0.5,0.5367412,0.8888889,1,-1
0.0042,0.0038,0.004,0.0002,1.05,1.105263,0.95,1.105263,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0047,0.0038,0.003981,0.000719,1.180534,1.236842,0.954474097,1.440613,0.0008,0.0008,0.0016,0.00134,1,0.5,0.5970149,1,1,-1
0.0041,0.0038,0.00395,0.00015,1.037975,1.078947,0.962025316,1.078947,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003956,-0.000156,0.960506,1,0.960505529,0.924012,0.0008,0.0008,0.0016,0.00112,1,0.5,0.7142857,0.5333333,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.003833,-0.000033,0.991304,1,0.991304348,0.982759,0.0016,0.0015,0.0016,0.00155,1.0666667,1,1.0322581,1.0666667,1,-1
0.0038,0.0038,0.003867,-0.000067,0.982759,1,0.982758621,0.966102,0.001,0.001,0.0014,0.0012,1,0.7142857,0.8333333,0.7142857,2,-1
0.0039,0.0038,0.003825,0.000075,1.019608,1.026316,0.993464052,1.04,0.0012,0.0012,0.0016,0.0014667,1,0.75,0.8181818,0.75,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003867,-0.000067,0.982759,1,0.982758621,0.966102,0.0009,0.0008,0.0016,0.00122,1.125,0.5625,0.7377049,1.125,1,-1
0.0039,0.0038,0.003825,0.000075,1.019608,1.026316,0.993464052,1.04,0.0014,0.0014,0.0016,0.0015333,1,0.875,0.9130435,0.875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.004,-0.0002,0.95,1,0.95,0.904762,0.0016,0.0008,0.0016,0.0014545,2,1,1.1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003884,-0.000084,0.978405,1,0.978405316,0.957724,0.0016,0.0008,0.0016,0.0014951,2,1,1.0701754,1,1,1
0.0038,0.0038,0.003817,-0.000017,0.995633,1,0.995633188,0.991304,0.0016,0.0008,0.0016,0.0015543,2,1,1.0294118,1,1,1
0.0038,0.0038,0.003815,-0.000015,0.996029,1,0.996028594,0.992089,0.0016,0.0008,0.0016,0.00155,2,1,1.0322581,1,1,1
0.0042,0.0038,0.003832,0.000368,1.096154,1.105263,0.991758242,1.212766,0.0008,0.0008,0.0016,0.0015351,1,0.5,0.5211268,0.5,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003821,-0.000021,0.994393,1,0.994392523,0.988848,0.0016,0.0008,0.0016,0.0014769,2,1,1.0833333,1,1,1
0.0038,0.0038,0.003804,-0.000004,0.999061,1,0.999061033,0.998124,0.0016,0.0008,0.0016,0.0015709,2,1,1.0185185,1,2,1
0.0041,0.0038,0.003805,0.000295,1.077428,1.078947,0.99859221,1.167854,0.0008,0.0008,0.0016,0.0015855,1,0.5,0.5045872,0.5,1,1
0.0047,0.0038,0.003856,0.000844,1.21902,1.236842,0.985590778,1.560886,0.0008,0.0008,0.0016,0.0015343,1,0.5,0.5214153,0.8888889,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.003808,-0.000008,0.997812,1,0.997811816,0.995633,0.0016,0.0008,0.0016,0.0015086,2,1,1.0606061,1,1,1
0.0047,0.0038,0.003871,0.000829,1.214209,1.236842,0.981700753,1.545205,0.0008,0.0008,0.0016,0.0015,1,0.5,0.5333333,1,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.00381,-0.00001,0.997375,1,0.997375328,0.994764,0.0009,0.0008,0.0016,0.0014895,1.125,0.5625,0.6042403,1.125,2,-1
0.0039,0.0039,0.004,-0.0001,0.975,1,0.975,0.95122,0.0009,0.0009,0.0009,0.0009,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015867,1,0.75,0.7563025,0.75,1,-1
0.0039,0.0038,0.00385,0.00005,1.012987,1.026316,0.987012987,1.026316,0.0013,0.0013,0.0013,0.0013,1,1,1,0,1,-1
0.0039,0.0038,0.00385,0.00005,1.012987,1.026316,0.987012987,1.026316,0.0014,0.0014,0.0014,0.0014,1,1,1,0,3,-1
0.0038,0.0038,0.003819,-0.000019,0.994932,1,0.994932432,0.989916,0.001,0.0008,0.0016,0.0015467,1.25,0.625,0.6465517,1.25,1,1
0.0038,0.0038,0.003833,-0.000033,0.991304,1,0.991304348,0.982759,0.0016,0.0008,0.0016,0.0015385,2,1,1.04,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003886,-0.000086,0.977941,1,0.977941176,0.956835,0.0016,0.0008,0.0016,0.0015,2,1,1.0666667,1,1,1
0.0045,0.0038,0.003852,0.000648,1.168224,1.184211,0.986500519,1.404494,0.0009,0.0008,0.0016,0.0015042,1.125,0.5625,0.598338,1.125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0047,0.0043,0.004733,-0.000033,0.992958,1.093023,0.908450704,0.986014,0.0008,0.0008,0.0009,0.00085,1,0.8888889,0.9411765,0.8888889,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0042,0.0038,0.003836,0.000364,1.094787,1.105263,0.990521327,1.209424,0.0009,0.0008,0.0016,0.0014905,1.125,0.5625,0.6038339,1.125,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003819,0.000081,1.021277,1.026316,0.995090016,1.043478,0.0008,0.0008,0.0016,0.00144,1,0.5,0.5555556,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,1
0.0039,0.0038,0.003803,0.000097,1.025416,1.026316,0.999123576,1.052158,0.0009,0.0009,0.0016,0.0015759,1,0.5625,0.571116,0.5625,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0009,0.0009,0.0016,0.00125,1,0.5625,0.72,0.5625,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003809,-0.000009,0.997524,1,0.997523526,0.995059,0.0016,0.0008,0.0016,0.0015385,2,1,1.04,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
